machine_id,machine_type,timestep,temperature,vibration,pressure,voltage,current,rpm,operating_hours,health_status
M-011,CNC Lathe,73,86.54,2.956,6.49,410.16,14.21,1522.9,3045.5,Warning
M-011,CNC Lathe,74,85.38,3.165,6.7,405.79,14.87,1518.8,3054.0,Warning
M-011,CNC Lathe,75,85.55,3.106,6.6,406.36,14.33,1506.5,3062.5,Warning
M-011,CNC Lathe,76,82.78,3.203,6.77,403.42,14.61,1531.2,3071.0,Warning
M-011,CNC Lathe,77,87.53,3.451,6.63,407.65,14.42,1514.9,3079.5,Warning
M-011,CNC Lathe,78,89.19,3.407,6.75,407.31,15.0,1517.0,3088.0,Warning
M-011,CNC Lathe,79,88.65,3.492,6.98,406.12,14.99,1504.4,3096.5,Warning
M-011,CNC Lathe,80,89.84,3.468,6.89,407.02,15.71,1488.6,3105.0,Warning
M-011,CNC Lathe,81,89.47,3.432,7.09,407.71,15.28,1521.8,3113.5,Warning
M-011,CNC Lathe,82,90.48,3.598,6.94,404.65,15.8,1514.6,3122.0,Critical
M-011,CNC Lathe,83,92.11,3.437,7.1,410.31,15.14,1501.6,3130.5,Critical
M-011,CNC Lathe,84,92.2,3.49,6.95,405.29,15.13,1503.8,3139.0,Critical
M-011,CNC Lathe,85,94.22,3.889,7.22,407.53,15.32,1504.5,3147.5,Critical
M-011,CNC Lathe,86,95.2,3.702,7.17,408.79,15.41,1519.5,3156.0,Critical
M-011,CNC Lathe,87,93.44,3.88,7.36,409.41,15.26,1511.0,3164.5,Critical
M-011,CNC Lathe,88,96.92,3.777,7.4,411.34,14.93,1509.4,3173.0,Critical
M-011,CNC Lathe,89,95.25,3.639,7.33,404.81,15.95,1497.8,3181.5,Critical
M-011,CNC Lathe,90,98.18,3.987,7.33,408.81,15.93,1511.4,3190.0,Critical
M-011,CNC Lathe,91,95.71,4.019,7.5,405.38,15.32,1504.9,3198.5,Critical
M-011,CNC Lathe,92,96.64,4.142,7.63,405.86,15.71,1519.6,3207.0,Critical
M-011,CNC Lathe,93,98.24,4.082,7.53,406.51,15.93,1510.9,3215.5,Critical
M-011,CNC Lathe,94,99.47,4.193,7.57,405.76,15.76,1522.8,3224.0,Critical
M-011,CNC Lathe,95,101.98,4.096,7.7,408.44,15.82,1518.6,3232.5,Critical
M-011,CNC Lathe,96,99.93,3.993,7.64,406.08,16.57,1504.5,3241.0,Critical
M-011,CNC Lathe,97,100.0,4.278,7.66,407.35,15.68,1516.2,3249.5,Critical
M-011,CNC Lathe,98,100.36,4.19,7.92,408.34,16.42,1513.3,3258.0,Critical
M-011,CNC Lathe,99,102.29,4.4,7.99,405.97,16.59,1505.3,3266.5,Critical
M-011,CNC Lathe,100,104.02,4.499,8.22,407.78,16.75,1499.2,3275.0,Critical
M-012,Induction Motor,1,69.11,1.478,4.54,390.95,12.37,1516.0,5917.9,Healthy
M-012,Induction Motor,2,67.21,1.345,4.37,391.28,12.48,1509.6,5926.4,Healthy
M-012,Induction Motor,3,67.42,1.191,4.4,391.54,12.06,1499.3,5934.9,Healthy
M-012,Induction Motor,4,66.2,1.208,4.6,391.47,12.01,1508.8,5943.4,Healthy
M-012,Induction Motor,5,69.11,1.437,4.41,393.44,12.29,1519.9,5951.9,Healthy
M-012,Induction Motor,6,67.34,1.467,4.41,390.6,12.74,1494.4,5960.4,Healthy
M-012,Induction Motor,7,67.48,1.277,4.59,393.25,12.57,1515.5,5968.9,Healthy
M-012,Induction Motor,8,67.58,1.283,4.54,394.03,12.02,1510.3,5977.4,Healthy
M-012,Induction Motor,9,67.44,1.444,4.54,393.08,12.68,1518.3,5985.9,Healthy
M-012,Induction Motor,10,66.26,1.524,4.66,391.24,11.83,1501.1,5994.4,Healthy
M-012,Induction Motor,11,67.84,1.24,4.35,387.96,12.15,1515.1,6002.9,Healthy
M-012,Induction Motor,12,69.22,1.382,4.48,391.87,12.42,1519.5,6011.4,Healthy
M-012,Induction Motor,13,67.48,1.449,4.6,391.28,12.27,1520.9,6019.9,Healthy
M-012,Induction Motor,14,66.68,1.143,4.37,389.52,12.55,1510.2,6028.4,Healthy
M-012,Induction Motor,15,67.78,1.265,4.47,389.06,12.28,1512.1,6036.9,Healthy
M-012,Induction Motor,16,68.03,1.359,4.5,388.1,12.69,1512.9,6045.4,Healthy
M-012,Induction Motor,17,67.63,1.516,4.61,392.01,12.31,1513.5,6053.9,Healthy
M-012,Induction Motor,18,67.82,1.373,4.69,396.06,12.42,1496.3,6062.4,Healthy
M-012,Induction Motor,19,66.39,1.542,4.59,391.97,12.26,1504.0,6070.9,Healthy
M-012,Induction Motor,20,69.55,1.225,4.6,388.51,12.24,1521.5,6079.4,Healthy
M-012,Induction Motor,21,67.23,1.28,4.52,388.44,11.78,1519.3,6087.9,Healthy
M-012,Induction Motor,22,67.03,1.409,4.63,393.51,11.75,1508.0,6096.4,Healthy
M-012,Induction Motor,23,68.18,1.391,4.75,389.3,12.72,1516.5,6104.9,Healthy
M-012,Induction Motor,24,65.56,1.259,4.55,387.71,11.59,1499.5,6113.4,Healthy
M-012,Induction Motor,25,67.84,1.266,4.46,389.94,11.82,1509.9,6121.9,Healthy
M-012,Induction Motor,26,65.35,1.467,4.69,386.46,12.15,1510.3,6130.4,Healthy
M-012,Induction Motor,27,67.32,1.444,4.48,390.94,13.36,1512.7,6138.9,Healthy
M-012,Induction Motor,28,69.65,1.384,4.47,389.67,12.31,1504.5,6147.4,Healthy
M-012,Induction Motor,29,66.5,1.273,4.55,394.77,12.14,1517.2,6155.9,Healthy
M-012,Induction Motor,30,65.58,1.451,4.35,392.71,12.29,1512.6,6164.4,Healthy
M-012,Induction Motor,31,67.17,1.168,4.4,392.79,12.32,1511.1,6172.9,Healthy
M-012,Induction Motor,32,68.06,1.336,4.44,396.04,12.57,1514.6,6181.4,Healthy
M-012,Induction Motor,33,66.92,1.439,4.44,389.37,12.91,1513.8,6189.9,Healthy
M-012,Induction Motor,34,66.62,1.325,4.61,392.36,12.66,1503.6,6198.4,Healthy
M-012,Induction Motor,35,68.67,1.303,4.53,393.53,12.56,1516.4,6206.9,Healthy
M-012,Induction Motor,36,65.15,1.319,4.44,392.54,12.66,1511.1,6215.4,Healthy
M-012,Induction Motor,37,66.9,1.524,4.48,388.73,12.04,1509.1,6223.9,Healthy
M-012,Induction Motor,38,66.92,1.457,4.34,389.35,12.34,1515.2,6232.4,Healthy
M-012,Induction Motor,39,70.27,1.562,4.42,387.3,12.4,1508.2,6240.9,Healthy
M-012,Induction Motor,40,67.14,1.402,4.63,389.44,12.2,1507.5,6249.4,Healthy
M-012,Induction Motor,41,68.42,1.491,4.53,389.83,12.32,1513.5,6257.9,Healthy
M-012,Induction Motor,42,69.62,1.698,4.73,392.31,12.41,1505.7,6266.4,Healthy
M-012,Induction Motor,43,69.04,1.397,4.74,387.81,12.75,1512.6,6274.9,Healthy
M-012,Induction Motor,44,70.96,1.425,4.65,390.3,12.43,1520.0,6283.4,Healthy
M-012,Induction Motor,45,71.46,1.771,4.72,384.42,12.48,1515.4,6291.9,Healthy
M-012,Induction Motor,46,71.79,1.611,4.76,394.54,12.31,1511.3,6300.4,Healthy
M-012,Induction Motor,47,70.09,1.61,5.01,390.83,12.67,1500.0,6308.9,Healthy
M-012,Induction Motor,48,71.5,1.78,4.86,390.48,13.16,1511.0,6317.4,Healthy
M-012,Induction Motor,49,73.87,1.523,4.99,394.41,13.17,1498.6,6325.9,Healthy
M-012,Induction Motor,50,72.04,1.683,5.07,388.45,12.51,1500.7,6334.4,Healthy
M-012,Induction Motor,51,72.31,1.599,5.17,389.82,13.16,1513.7,6342.9,Healthy
M-012,Induction Motor,52,73.81,1.715,5.13,391.42,13.01,1508.8,6351.4,Healthy
M-012,Induction Motor,53,73.8,1.895,5.12,391.36,12.76,1529.1,6359.9,Healthy
M-012,Induction Motor,54,74.26,1.859,5.12,395.02,12.98,1510.5,6368.4,Healthy
M-012,Induction Motor,55,75.51,1.818,5.19,395.86,13.24,1515.7,6376.9,Healthy
M-012,Induction Motor,56,75.05,2.147,5.42,392.82,13.43,1511.7,6385.4,Healthy
M-012,Induction Motor,57,76.93,1.882,5.16,388.14,13.4,1502.5,6393.9,Healthy
M-012,Induction Motor,58,76.42,2.016,5.42,389.96,13.7,1521.1,6402.4,Healthy
M-012,Induction Motor,59,76.29,2.199,5.34,390.12,13.27,1513.5,6410.9,Healthy
M-012,Induction Motor,60,77.65,2.006,5.34,391.39,13.38,1517.8,6419.4,Healthy
M-012,Induction Motor,61,78.79,2.158,5.52,393.95,14.0,1524.3,6427.9,Warning
M-012,Induction Motor,62,80.36,2.443,5.56,391.77,14.34,1491.7,6436.4,Warning
M-012,Induction Motor,63,79.65,2.386,5.66,396.25,13.65,1510.1,6444.9,Warning
M-012,Induction Motor,64,80.11,2.318,5.78,394.38,13.66,1515.6,6453.4,Warning
M-012,Induction Motor,65,80.38,2.264,5.77,394.32,13.5,1515.5,6461.9,Warning
M-012,Induction Motor,66,81.43,2.474,5.68,387.26,14.16,1511.1,6470.4,Warning
M-012,Induction Motor,67,82.1,2.468,5.8,392.03,13.3,1518.0,6478.9,Warning
M-012,Induction Motor,68,80.67,2.554,5.93,388.38,14.05,1522.0,6487.4,Warning
M-012,Induction Motor,69,83.06,2.589,5.6,393.31,14.02,1511.5,6495.9,Warning
M-012,Induction Motor,70,85.41,2.762,5.98,394.33,13.53,1518.9,6504.4,Warning
M-012,Induction Motor,71,84.71,2.507,5.79,392.34,14.45,1524.3,6512.9,Warning
M-012,Induction Motor,72,86.93,2.557,6.17,393.91,14.12,1513.8,6521.4,Warning
M-012,Induction Motor,73,85.05,2.875,5.94,392.18,14.07,1504.7,6529.9,Warning
M-012,Induction Motor,74,84.58,2.72,6.02,391.23,14.96,1515.1,6538.4,Warning
M-012,Induction Motor,75,89.89,2.677,6.08,389.06,14.39,1535.3,6546.9,Warning
M-012,Induction Motor,76,86.16,2.918,6.19,390.67,14.05,1520.6,6555.4,Warning
M-012,Induction Motor,77,88.78,3.024,6.33,387.25,14.94,1497.4,6563.9,Warning
M-012,Induction Motor,78,87.27,2.834,6.28,393.91,14.57,1523.5,6572.4,Warning
M-012,Induction Motor,79,89.51,3.032,6.48,392.51,14.54,1510.5,6580.9,Warning
M-012,Induction Motor,80,90.52,2.846,6.48,390.35,14.98,1514.3,6589.4,Critical
M-012,Induction Motor,81,93.18,3.104,6.49,391.23,15.1,1499.4,6597.9,Critical
M-012,Induction Motor,82,91.41,3.064,6.65,392.17,14.95,1493.7,6606.4,Critical
M-012,Induction Motor,83,90.99,3.17,6.61,391.13,14.83,1525.8,6614.9,Critical
M-012,Induction Motor,84,90.92,3.287,6.81,392.52,15.34,1521.0,6623.4,Critical
M-012,Induction Motor,85,93.66,3.171,6.58,390.39,14.87,1522.8,6631.9,Critical
M-012,Induction Motor,86,94.76,3.232,6.73,395.09,15.21,1507.3,6640.4,Critical
M-012,Induction Motor,87,95.97,3.636,6.87,392.49,15.71,1498.4,6648.9,Critical
M-012,Induction Motor,88,95.78,3.589,6.9,391.94,15.1,1510.0,6657.4,Critical
M-012,Induction Motor,89,96.59,3.592,7.05,391.31,16.32,1527.5,6665.9,Critical
M-012,Induction Motor,90,95.62,3.516,7.33,389.97,16.25,1510.1,6674.4,Critical
M-012,Induction Motor,91,98.46,3.727,7.14,392.1,16.15,1519.6,6682.9,Critical
M-012,Induction Motor,92,99.65,3.879,7.3,389.65,16.37,1518.7,6691.4,Critical
M-012,Induction Motor,93,99.96,3.49,7.14,394.52,16.36,1514.2,6699.9,Critical
M-012,Induction Motor,94,98.84,3.657,7.18,387.79,16.54,1530.0,6708.4,Critical
M-012,Induction Motor,95,100.37,3.842,7.27,391.08,16.49,1522.2,6716.9,Critical
M-012,Induction Motor,96,103.44,3.876,7.59,392.41,16.13,1512.6,6725.4,Critical
M-012,Induction Motor,97,103.62,3.989,7.47,389.57,15.72,1506.1,6733.9,Critical
M-012,Induction Motor,98,103.77,3.969,7.53,389.73,16.25,1524.6,6742.4,Critical
M-012,Induction Motor,99,104.75,4.058,7.56,390.67,16.65,1521.8,6750.9,Critical
M-012,Induction Motor,100,106.69,4.237,7.77,391.92,16.4,1510.2,6759.4,Critical
M-013,Hydraulic Pump,1,69.86,2.084,5.11,411.63,14.61,1486.7,4081.0,Healthy
M-013,Hydraulic Pump,2,68.53,2.092,5.09,407.24,14.06,1493.8,4089.5,Healthy
M-013,Hydraulic Pump,3,68.56,2.055,5.21,407.5,14.29,1491.4,4098.0,Healthy
M-013,Hydraulic Pump,4,67.38,2.175,4.99,411.65,15.35,1491.6,4106.5,Healthy
M-013,Hydraulic Pump,5,68.98,1.955,5.18,411.01,14.96,1491.8,4115.0,Healthy
M-013,Hydraulic Pump,6,63.93,2.005,5.01,406.96,14.7,1488.6,4123.5,Healthy
M-013,Hydraulic Pump,7,66.49,1.955,5.0,411.16,14.43,1487.8,4132.0,Healthy
M-013,Hydraulic Pump,8,66.93,2.123,5.12,402.82,15.02,1503.4,4140.5,Healthy
M-013,Hydraulic Pump,9,66.22,1.965,5.03,407.4,14.74,1476.4,4149.0,Healthy
M-013,Hydraulic Pump,10,66.14,2.267,4.98,411.4,14.78,1477.5,4157.5,Healthy
M-013,Hydraulic Pump,11,68.24,2.068,5.03,409.4,14.82,1497.6,4166.0,Healthy
M-013,Hydraulic Pump,12,68.89,2.131,4.93,407.97,15.69,1497.7,4174.5,Healthy
M-013,Hydraulic Pump,13,70.32,2.25,5.09,409.52,14.64,1478.0,4183.0,Healthy
M-013,Hydraulic Pump,14,67.5,2.227,5.01,409.74,14.96,1484.7,4191.5,Healthy
M-013,Hydraulic Pump,15,66.94,1.96,4.99,406.34,14.34,1503.3,4200.0,Healthy
M-013,Hydraulic Pump,16,66.38,2.097,5.02,411.27,15.12,1498.9,4208.5,Healthy
M-013,Hydraulic Pump,17,67.85,2.054,4.95,412.8,14.39,1497.3,4217.0,Healthy
M-013,Hydraulic Pump,18,68.75,2.015,5.17,410.44,15.26,1488.2,4225.5,Healthy
M-013,Hydraulic Pump,19,65.94,2.021,5.09,409.03,14.52,1476.7,4234.0,Healthy
M-013,Hydraulic Pump,20,68.04,2.319,5.12,410.13,14.86,1495.1,4242.5,Healthy
M-013,Hydraulic Pump,21,68.6,2.13,5.04,407.32,14.57,1494.5,4251.0,Healthy
M-013,Hydraulic Pump,22,67.1,2.12,5.11,410.58,15.11,1492.6,4259.5,Healthy
M-013,Hydraulic Pump,23,65.91,2.041,5.07,405.24,15.14,1493.1,4268.0,Healthy
M-013,Hydraulic Pump,24,67.94,2.246,5.01,410.06,14.62,1490.5,4276.5,Healthy
M-013,Hydraulic Pump,25,66.55,2.282,5.03,410.31,14.0,1501.4,4285.0,Healthy
M-013,Hydraulic Pump,26,68.74,2.094,5.05,409.71,15.46,1477.8,4293.5,Healthy
M-013,Hydraulic Pump,27,68.42,1.973,5.07,408.42,14.51,1491.9,4302.0,Healthy
M-013,Hydraulic Pump,28,66.12,2.206,4.89,409.99,14.54,1482.6,4310.5,Healthy
M-013,Hydraulic Pump,29,67.72,1.895,5.07,406.07,14.82,1484.6,4319.0,Healthy
M-013,Hydraulic Pump,30,66.94,2.117,4.99,408.8,14.13,1497.0,4327.5,Healthy
M-013,Hydraulic Pump,31,69.6,2.417,5.08,410.49,14.03,1504.0,4336.0,Healthy
M-013,Hydraulic Pump,32,68.41,2.024,5.19,408.4,14.5,1495.8,4344.5,Healthy
M-013,Hydraulic Pump,33,66.2,2.205,4.96,406.81,14.34,1498.0,4353.0,Healthy
M-013,Hydraulic Pump,34,66.74,1.92,5.01,408.85,14.24,1482.7,4361.5,Healthy
M-013,Hydraulic Pump,35,70.01,1.979,5.04,408.18,14.51,1496.9,4370.0,Healthy
M-013,Hydraulic Pump,36,68.62,2.045,4.95,411.46,14.62,1505.8,4378.5,Healthy
M-013,Hydraulic Pump,37,64.78,2.106,5.26,408.21,14.58,1494.3,4387.0,Healthy
M-013,Hydraulic Pump,38,66.81,2.045,5.04,407.66,15.09,1495.6,4395.5,Healthy
M-013,Hydraulic Pump,39,67.78,2.179,5.04,407.36,14.45,1492.0,4404.0,Healthy
M-013,Hydraulic Pump,40,66.21,2.022,5.02,413.16,13.69,1490.5,4412.5,Healthy
M-013,Hydraulic Pump,41,69.55,2.097,5.15,409.11,14.42,1474.0,4421.0,Healthy
M-013,Hydraulic Pump,42,67.73,1.989,4.99,407.91,15.27,1511.2,4429.5,Healthy
M-013,Hydraulic Pump,43,67.74,2.026,4.95,409.85,15.28,1490.0,4438.0,Healthy
M-013,Hydraulic Pump,44,64.62,2.163,5.17,405.74,14.72,1495.6,4446.5,Healthy
M-013,Hydraulic Pump,45,67.39,1.987,5.17,408.11,14.14,1475.6,4455.0,Healthy
M-013,Hydraulic Pump,46,68.99,2.156,5.08,408.03,14.47,1483.3,4463.5,Healthy
M-013,Hydraulic Pump,47,66.96,1.828,5.0,408.29,14.87,1491.6,4472.0,Healthy
M-013,Hydraulic Pump,48,68.43,2.244,5.18,409.85,14.66,1484.1,4480.5,Healthy
M-013,Hydraulic Pump,49,68.37,2.284,5.1,412.75,14.12,1482.7,4489.0,Healthy
M-013,Hydraulic Pump,50,68.51,2.114,5.2,408.88,14.35,1490.2,4497.5,Healthy
M-013,Hydraulic Pump,51,65.64,1.947,5.17,410.66,14.78,1478.2,4506.0,Healthy
M-013,Hydraulic Pump,52,67.05,1.935,5.19,407.75,14.28,1492.2,4514.5,Healthy
M-013,Hydraulic Pump,53,66.71,2.26,5.0,406.11,13.9,1491.7,4523.0,Healthy
M-013,Hydraulic Pump,54,66.8,1.911,5.19,410.25,14.65,1502.9,4531.5,Healthy
M-013,Hydraulic Pump,55,68.27,1.983,4.97,410.55,14.8,1493.3,4540.0,Healthy
M-013,Hydraulic Pump,56,66.46,2.155,5.0,408.71,15.16,1486.7,4548.5,Healthy
M-013,Hydraulic Pump,57,65.59,1.956,5.17,409.42,14.61,1487.9,4557.0,Healthy
M-013,Hydraulic Pump,58,68.06,1.98,5.1,407.45,14.34,1486.9,4565.5,Healthy
M-013,Hydraulic Pump,59,67.03,2.076,5.09,401.54,14.37,1488.8,4574.0,Healthy
M-013,Hydraulic Pump,60,69.28,1.953,5.09,411.9,14.2,1495.1,4582.5,Healthy
M-013,Hydraulic Pump,61,66.66,2.05,4.99,407.12,15.73,1496.6,4591.0,Healthy
M-013,Hydraulic Pump,62,69.17,2.212,4.91,408.89,15.34,1480.0,4599.5,Healthy
M-013,Hydraulic Pump,63,69.26,2.287,5.26,406.7,14.79,1480.4,4608.0,Healthy
M-013,Hydraulic Pump,64,70.1,2.038,4.86,407.09,15.25,1479.5,4616.5,Healthy
M-013,Hydraulic Pump,65,69.82,2.25,4.88,410.32,15.31,1466.7,4625.0,Healthy
M-013,Hydraulic Pump,66,70.33,2.333,5.06,406.48,16.31,1468.1,4633.5,Healthy
M-013,Hydraulic Pump,67,71.17,2.189,5.15,403.08,16.69,1467.2,4642.0,Healthy
M-013,Hydraulic Pump,68,68.89,2.594,5.16,405.26,16.15,1457.2,4650.5,Healthy
M-013,Hydraulic Pump,69,70.06,2.581,5.15,399.13,16.93,1453.7,4659.0,Healthy
M-013,Hydraulic Pump,70,69.44,2.57,5.05,395.11,16.89,1443.7,4667.5,Healthy
M-013,Hydraulic Pump,71,71.48,2.639,5.05,404.53,17.81,1452.5,4676.0,Healthy
M-013,Hydraulic Pump,72,70.64,2.879,5.05,400.16,17.94,1434.9,4684.5,Healthy
M-013,Hydraulic Pump,73,73.45,2.875,5.13,402.54,18.5,1422.7,4693.0,Healthy
M-013,Hydraulic Pump,74,72.61,3.078,5.16,396.47,18.26,1436.0,4701.5,Healthy
M-013,Hydraulic Pump,75,71.59,3.024,5.23,397.64,18.59,1415.1,4710.0,Healthy
M-013,Hydraulic Pump,76,73.35,2.986,5.05,397.42,19.67,1421.3,4718.5,Healthy
M-013,Hydraulic Pump,77,72.54,3.374,5.04,393.29,19.53,1421.3,4727.0,Healthy
M-013,Hydraulic Pump,78,74.05,3.323,5.23,391.88,19.52,1390.5,4735.5,Healthy
M-013,Hydraulic Pump,79,74.76,3.432,5.22,394.2,20.22,1397.0,4744.0,Healthy
M-013,Hydraulic Pump,80,74.93,3.303,5.34,393.71,20.82,1395.3,4752.5,Healthy
M-013,Hydraulic Pump,81,76.12,3.58,5.01,392.8,21.28,1377.3,4761.0,Warning
M-013,Hydraulic Pump,82,77.46,3.726,5.14,393.31,21.56,1379.6,4769.5,Warning
M-013,Hydraulic Pump,83,77.22,3.7,5.08,389.68,21.63,1388.7,4778.0,Warning
M-013,Hydraulic Pump,84,75.06,3.728,5.2,389.75,22.02,1368.1,4786.5,Warning
M-013,Hydraulic Pump,85,79.01,3.978,5.33,383.75,23.04,1365.6,4795.0,Warning
M-013,Hydraulic Pump,86,78.83,4.057,5.04,386.95,23.51,1354.0,4803.5,Warning
M-013,Hydraulic Pump,87,79.53,4.06,5.05,383.04,23.52,1350.1,4812.0,Warning
M-013,Hydraulic Pump,88,78.93,4.596,5.09,383.87,24.13,1329.6,4820.5,Warning
M-013,Hydraulic Pump,89,79.26,4.522,5.08,380.99,24.21,1323.8,4829.0,Warning
M-013,Hydraulic Pump,90,79.95,4.633,4.94,380.75,25.03,1305.3,4837.5,Warning
M-013,Hydraulic Pump,91,79.4,4.513,4.99,380.58,25.37,1308.0,4846.0,Warning
M-013,Hydraulic Pump,92,81.46,4.908,5.23,375.14,26.08,1303.5,4854.5,Warning
M-013,Hydraulic Pump,93,81.68,4.76,5.08,378.07,26.14,1290.1,4863.0,Warning
M-013,Hydraulic Pump,94,81.51,4.944,5.13,378.24,26.63,1291.8,4871.5,Warning
M-013,Hydraulic Pump,95,83.77,5.164,5.06,374.85,27.33,1272.6,4880.0,Critical
M-013,Hydraulic Pump,96,82.94,5.223,5.13,373.49,27.81,1267.4,4888.5,Critical
M-013,Hydraulic Pump,97,84.59,5.235,5.04,372.04,28.19,1262.5,4897.0,Critical
M-013,Hydraulic Pump,98,85.11,5.309,5.23,374.42,28.38,1258.6,4905.5,Critical
M-013,Hydraulic Pump,99,84.12,5.43,5.27,369.59,29.3,1254.4,4914.0,Critical
M-013,Hydraulic Pump,100,84.28,5.479,4.95,367.14,28.66,1246.3,4922.5,Critical
M-014,Centrifugal Compressor,1,62.47,2.16,5.02,393.47,12.58,1477.4,6072.0,Healthy
M-014,Centrifugal Compressor,2,60.4,1.923,5.01,395.53,13.01,1474.9,6080.5,Healthy
M-014,Centrifugal Compressor,3,61.53,2.221,4.74,391.91,12.67,1476.8,6089.0,Healthy
M-014,Centrifugal Compressor,4,63.83,2.179,4.95,394.87,12.53,1478.6,6097.5,Healthy
M-014,Centrifugal Compressor,5,64.09,2.046,4.83,394.56,13.21,1475.4,6106.0,Healthy
M-014,Centrifugal Compressor,6,62.75,2.071,4.86,395.48,12.81,1488.4,6114.5,Healthy
M-014,Centrifugal Compressor,7,62.65,1.943,4.81,396.16,13.06,1476.9,6123.0,Healthy
M-014,Centrifugal Compressor,8,61.43,2.129,4.87,396.15,13.27,1487.3,6131.5,Healthy
M-014,Centrifugal Compressor,9,61.04,2.073,4.77,398.68,12.31,1487.9,6140.0,Healthy
M-014,Centrifugal Compressor,10,61.77,2.125,4.87,395.09,13.2,1461.4,6148.5,Healthy
M-014,Centrifugal Compressor,11,60.88,1.973,4.93,395.03,13.21,1475.8,6157.0,Healthy
M-014,Centrifugal Compressor,12,62.93,1.986,4.89,397.24,13.32,1462.6,6165.5,Healthy
M-014,Centrifugal Compressor,13,60.44,2.065,4.86,394.9,13.28,1476.8,6174.0,Healthy
M-014,Centrifugal Compressor,14,62.08,2.155,4.99,388.91,12.86,1467.4,6182.5,Healthy
M-014,Centrifugal Compressor,15,62.23,2.019,4.89,396.73,12.79,1477.4,6191.0,Healthy
M-014,Centrifugal Compressor,16,63.53,2.174,4.73,394.44,13.12,1478.9,6199.5,Healthy
M-014,Centrifugal Compressor,17,61.36,1.998,4.89,392.85,13.38,1489.4,6208.0,Healthy
M-014,Centrifugal Compressor,18,62.14,2.047,4.98,396.57,12.9,1474.1,6216.5,Healthy
M-014,Centrifugal Compressor,19,60.93,2.094,4.92,393.47,12.62,1463.9,6225.0,Healthy
M-014,Centrifugal Compressor,20,62.16,2.073,4.88,395.96,12.68,1465.9,6233.5,Healthy
M-014,Centrifugal Compressor,21,61.95,1.867,4.86,399.96,12.53,1471.0,6242.0,Healthy
M-014,Centrifugal Compressor,22,59.11,2.046,5.08,395.96,12.78,1491.9,6250.5,Healthy
M-014,Centrifugal Compressor,23,59.57,2.129,4.89,394.53,13.28,1465.0,6259.0,Healthy
M-014,Centrifugal Compressor,24,62.04,2.097,4.8,398.93,12.93,1473.4,6267.5,Healthy
M-014,Centrifugal Compressor,25,60.43,2.055,5.12,394.52,13.18,1482.1,6276.0,Healthy
M-014,Centrifugal Compressor,26,61.44,2.025,4.93,394.54,12.88,1482.0,6284.5,Healthy
M-014,Centrifugal Compressor,27,61.58,2.22,4.88,392.39,11.8,1459.8,6293.0,Healthy
M-014,Centrifugal Compressor,28,59.66,2.107,4.79,391.08,12.95,1465.8,6301.5,Healthy
M-014,Centrifugal Compressor,29,62.22,2.127,4.94,389.91,13.01,1473.5,6310.0,Healthy
M-014,Centrifugal Compressor,30,60.2,1.818,4.88,397.15,12.09,1467.8,6318.5,Healthy
M-014,Centrifugal Compressor,31,61.82,2.21,4.86,398.89,12.37,1458.3,6327.0,Healthy
M-014,Centrifugal Compressor,32,62.88,1.793,4.93,394.44,12.68,1471.0,6335.5,Healthy
M-014,Centrifugal Compressor,33,60.11,2.036,4.89,394.19,12.79,1476.5,6344.0,Healthy
M-014,Centrifugal Compressor,34,63.65,2.043,4.97,393.09,12.53,1478.1,6352.5,Healthy
M-014,Centrifugal Compressor,35,61.38,2.21,5.02,396.7,13.28,1447.1,6361.0,Healthy
M-014,Centrifugal Compressor,36,62.19,2.178,4.76,395.04,12.63,1482.7,6369.5,Healthy
M-014,Centrifugal Compressor,37,60.51,1.979,4.84,399.52,13.35,1487.4,6378.0,Healthy
M-014,Centrifugal Compressor,38,59.49,1.922,5.02,391.51,12.76,1490.9,6386.5,Healthy
M-014,Centrifugal Compressor,39,60.51,1.856,4.89,391.47,13.43,1467.3,6395.0,Healthy
M-014,Centrifugal Compressor,40,60.35,2.078,4.85,395.53,13.18,1472.7,6403.5,Healthy
M-014,Centrifugal Compressor,41,60.27,2.162,4.82,393.29,13.05,1459.0,6412.0,Healthy
M-014,Centrifugal Compressor,42,62.13,2.098,5.0,394.03,13.46,1478.7,6420.5,Healthy
M-014,Centrifugal Compressor,43,61.63,2.293,4.9,393.99,13.04,1470.2,6429.0,Healthy
M-014,Centrifugal Compressor,44,62.11,2.233,4.89,395.21,13.28,1484.0,6437.5,Healthy
M-014,Centrifugal Compressor,45,61.12,2.095,4.97,395.69,12.35,1482.3,6446.0,Healthy
M-014,Centrifugal Compressor,46,62.29,2.146,4.77,395.33,13.29,1467.4,6454.5,Healthy
M-014,Centrifugal Compressor,47,60.92,2.178,4.82,394.61,12.64,1489.0,6463.0,Healthy
M-014,Centrifugal Compressor,48,62.29,2.044,4.84,392.57,12.96,1479.8,6471.5,Healthy
M-014,Centrifugal Compressor,49,60.69,2.087,4.85,397.79,12.77,1480.7,6480.0,Healthy
M-014,Centrifugal Compressor,50,63.33,2.029,4.83,396.87,12.37,1477.9,6488.5,Healthy
M-014,Centrifugal Compressor,51,59.77,2.221,4.86,394.84,12.74,1461.8,6497.0,Healthy
M-014,Centrifugal Compressor,52,63.42,2.072,5.23,393.41,12.8,1467.3,6505.5,Healthy
M-014,Centrifugal Compressor,53,62.04,2.307,5.04,392.02,13.48,1479.9,6514.0,Healthy
